Underground Temperature (°C),Target Object Temperature (°C),Humidity (%),Distance (cm),Proximity,Motion Detected,Human Presence
13.655759390236781,33.39498729607775,63.94158989679428,89.22104729982095,0,1,0
18.356199021328074,21.402611379661714,47.58559215788578,137.0273242753908,0,1,0
17.04470592637456,22.840252805528046,49.428746936895394,158.89892695122893,1,1,0
16.387369369772074,36.14329069375553,53.54136676891528,209.68740405393078,0,0,0
17.533069920597146,39.20354153062321,43.78499803039988,120.81686549920627,0,1,0
19.117876821530317,39.4163573456368,42.30983990054208,211.72647365912508,1,0,0
14.138909427115228,32.10390797854903,40.86925935926868,261.99990267593677,1,1,0
17.02027527163078,23.991243404525314,63.80009707040565,99.65081696145552,1,0,0
17.744268250328417,25.784404659348706,66.24825250001723,149.8371130063623,1,1,0
16.69522549565709,38.16905343433359,52.180791044791974,256.0339178836548,0,1,0
18.50660533731963,38.263065522809285,59.46293295310474,184.03242259435365,0,0,0
12.022403774267696,27.628595972027032,58.12218968599048,69.31371729531162,1,1,1
11.262346563143877,20.857435945544175,59.3455934863194,82.33370557290309,1,0,1
14.668160778297654,27.042317685572996,58.20980696585326,154.26162797180763,1,0,0
18.219125045240297,27.496144107481875,65.49176468547356,203.79054240534396,0,1,0
13.630768359433755,32.73509496809523,42.576721505699545,90.50628459375261,0,1,0
16.91738798575662,33.52845255789603,46.008228972149006,289.98408922678345,1,1,0
15.862403274345098,30.611323590239774,55.46780224451304,180.97643552327236,1,0,0
16.292064030317043,33.47848459207675,62.200819127637274,117.99083869597767,1,0,0
19.462617031020212,38.92037447944902,58.72285512765397,259.0492495587811,1,1,0
11.761271731620516,29.136240483858234,57.39273170510601,228.80966711334156,1,0,0
17.061757501302676,30.77536646597634,59.46972859192509,244.9947242445446,0,1,0
14.808991470835082,35.46956958261154,52.73268151284225,224.93751746780976,0,1,0
12.978551050933566,28.756131558697746,57.13330955689153,180.073104559988,1,1,0
19.836757370051206,35.036669795769086,59.59539310472437,215.7320497979785,1,1,0
16.068012130331116,31.005706417152446,40.83590762419457,225.59297460815435,0,1,0
17.75458421273818,35.610184857066706,68.62926432158766,175.32557241753432,0,1,0
13.935425588442165,25.10053994087701,64.5428231308274,214.79497203538114,0,1,0
11.511392612900217,36.4520747059911,44.147179075917784,273.0964802074412,0,1,0
19.00244268865845,21.781343927165437,40.75999129656648,275.84870343738385,0,1,0
12.41041714766628,21.914883725307472,44.95474052355231,152.51592778001088,0,1,0
15.600389214850013,38.79142885524102,51.23486434534506,270.4217679900824,0,0,0
13.481028329258283,35.55471560799262,57.819451716277904,289.9577256718534,1,0,0
13.020766031346076,29.558421557633274,42.42302066410108,87.09786828173576,1,0,1
11.451698982666656,24.07399525797184,49.486087872933155,296.11744512021517,1,1,0
11.887053883968703,35.09175691512791,42.74133209305524,258.00272802243427,1,1,0
13.300044954093687,31.93974897032509,46.3339244461458,149.23847476241392,1,1,0
11.099486225311717,32.19157650720825,41.05197183173637,67.92048250214187,1,0,0
19.484784848799958,34.20546477427943,53.99476961348779,76.58310365698154,0,0,0
18.397096672876025,31.82110256204318,48.77807743327383,158.83184519598618,0,1,0
17.305531865921687,21.266501009990662,43.64069860690827,137.64300041450934,0,0,0
10.877634623262033,21.188026146723388,46.009524570714674,216.76646566737674,0,1,0
12.580013091428697,23.469017011075437,42.361398568430936,232.89693324612256,1,1,0
13.421462228236546,26.743925520778497,68.91717250477674,131.03408912953657,0,0,0
15.032362140693156,28.726802753464746,42.91000902471631,280.5736310619444,1,1,0
18.14887469599368,34.964096104237775,65.72698806655667,68.26764319039046,0,1,0
18.939141987357,30.246577540191367,55.78401815267148,269.5559543544439,1,1,0
10.438334066767514,21.79958769270318,42.42136061037738,230.2239935785725,0,1,0
16.15583449885395,35.8031271411634,64.96650731852631,61.606014056381966,1,0,0
19.003576440315037,21.919202634264273,61.84775558497234,238.42308977667102,0,0,0
16.49029034075111,38.960078898196684,45.3114452710743,257.09412438521304,1,0,0
19.87035628830502,36.9492162469498,47.88464817564483,239.75363789998966,1,1,1
17.30830924645761,35.63661802614691,57.056131203966196,151.44492943223386,1,1,0
14.279590155526378,35.626942017026444,62.03514140509389,271.16830462972575,1,1,0
14.606132335951875,37.336448964207804,63.6883357916707,78.85215908412928,1,0,0
15.198823765367948,23.111222167363394,51.03038273294147,214.48764155998322,1,0,0
18.046113342314708,37.210400775439936,49.388713595741336,250.95532367610855,0,0,0
17.049607252863826,33.9939524412887,42.08758678888709,152.2608996550378,1,0,0
10.238378724420652,38.48487686319752,42.14958033605937,117.47248658732508,0,1,0
15.034475673212917,36.39670302227921,42.4273178281988,90.0479577510011,1,0,0
11.697861299650647,23.723416775406818,55.952790356449526,135.06562417480978,0,0,0
16.370553195923563,24.098898646863134,67.91000109743266,225.81173003752406,1,0,0
19.873363603025634,28.169444534194056,44.302109898779136,134.25029045193986,1,0,0
12.936303355168903,37.384527099210764,46.07654360098395,265.07119354965033,0,0,0
12.113468952346864,34.94377998100442,57.31194796878881,148.99285541288688,1,0,0
12.053493027498456,34.64017981100758,44.515269435593666,124.61962158018672,0,0,0
15.928624100567312,29.076315358270254,49.18628640993216,153.12529022592625,0,0,0
13.797321363876716,30.945538228474064,52.318921615122164,59.30031537119751,1,0,1
11.901496324947768,37.01435858598552,69.41362244549461,168.6857474741821,1,1,0
15.759505015659604,32.095217784180136,61.04690592259934,177.8852885635168,1,0,0
18.01983343169304,24.433354810298397,51.72798352139004,73.05312235663636,0,1,0
15.78685322228294,22.702409153469908,51.52132032934024,82.66820479403785,0,0,0
19.40059305028892,35.60096774662824,63.56880319799261,171.5035314779746,1,1,0
10.377609681783804,28.69070117972818,64.03568868209652,293.8128978871489,0,0,0
14.621882833194913,31.303437075454646,47.403226344879315,71.74682368158419,1,0,1
17.290645324668652,31.092635880938467,59.72988589778885,230.09480903449247,1,1,0
12.499380651882735,38.46242457693796,66.21522836365381,64.48482323196188,0,1,0
15.905648760794953,38.97087754190876,46.59830671708222,85.38890368270228,1,1,1
12.025062496789886,38.762213106832974,66.8940320880339,285.8776623458184,0,1,0
11.262840447375176,39.14588282411524,62.240202690163386,79.56830007259873,1,0,1
19.559003166011262,33.13381974428102,65.17260233012284,134.18620225907713,0,0,0
11.354067058065473,23.78147164132703,64.10110215463843,253.80484706030342,0,0,0
19.351242645759996,24.454804623860365,50.26511525264955,133.63648647476526,0,1,0
11.519573511204552,34.7316992894587,59.859625209186376,176.5980872735042,1,0,0
19.668855101134064,28.951866502532024,52.56062783351543,217.57490618080362,0,0,0
18.180771230100188,24.90902593641813,65.77167071335614,295.558465205427,1,1,0
19.223919822968348,25.855976257443455,64.25160205083536,284.3224419963038,1,0,0
14.55089725066774,31.91434366295882,41.95688927622543,235.20924157320223,0,0,0
18.202500444567665,32.45714972644652,46.68054594053525,268.5637076494629,0,0,0
17.641675716554168,34.09510937782882,64.05359085648178,126.8717908530219,1,0,0
13.330246757691143,39.29079152108313,43.024984060621314,97.98138229683589,1,0,0
18.342168855591748,28.97022648940859,49.042574841212065,126.87997699521387,1,1,0
12.22191652241832,38.33382815358851,67.49476525508544,132.3555328379187,0,1,0
13.243491556406983,37.15621962084313,69.48104776317456,155.63616981941433,0,1,0
13.617255975538733,25.372927404037863,46.228832735972645,107.83117495364505,0,1,0
16.894512422096454,23.864937757034994,62.900986309876174,218.8405083681883,0,0,0
11.218766764404915,37.60845129603769,53.27712235170107,252.7277879917566,1,0,0
19.45780175987202,30.677598044325997,46.46251032367467,241.20176390373672,1,0,0
10.853119267436037,28.904411058474153,53.531840275981054,103.63855931191635,1,0,0
14.492241551688844,28.813219310343385,51.107863404940375,257.62718959123407,0,1,0
17.45871922930344,34.20097676576965,54.52416390888289,144.4766472819399,0,1,0
13.271109176106126,32.965735838063495,44.979514877917296,118.05323426358953,0,0,0
18.29886064733826,34.633570662605706,67.34963329681702,218.48672129785763,1,0,0
19.628327440595626,36.777200450324884,65.93237383152444,152.03446965960052,1,0,0
12.649544680283746,24.116638482006852,50.550418364862374,142.06443614709892,1,1,0
10.548502418054051,36.1955707838011,64.7761325761452,106.35492659537888,1,1,0
19.716529815702565,20.650380990390993,59.71469578462653,100.23624184425998,0,1,0
11.460086304034704,27.617684519074047,56.6241914070814,98.28640370697127,1,1,1
18.050831021712153,30.553431322586917,68.21279348705667,158.17497305485225,1,1,0
13.246846962203612,36.651147187619586,51.594826774189656,211.90025553188792,1,0,0
13.789473313695353,35.93619835514729,43.45246153407302,153.06255461987905,1,1,0
12.891835266350315,31.610030316278948,50.22020635047886,91.9684977201674,0,1,0
14.790611056048725,30.152200451889072,69.33580596664146,96.94508708171836,1,1,1
18.488983709134423,22.842633620056322,50.603221972856815,242.267339040006,0,0,0
18.828316043710622,35.575080166193246,49.36420390739858,96.27880000048648,1,1,1
15.261559251049452,26.171536807238375,63.31048368169723,239.8347814834433,1,0,0
12.27288502858202,27.254791412479953,49.20491826027836,167.7564569251574,0,1,0
18.206709783476104,27.19787894186351,42.25390473395654,65.9255201985255,0,1,0
16.62768181751009,24.077089893555208,53.50670433792241,290.0472250025429,0,1,0
12.126919137890551,36.743012584098395,45.30550181921981,134.3132444195463,0,1,0
18.052463418822814,23.352992235162816,54.65430681954903,197.8662787093923,1,0,0
19.3024874209896,37.866817717603624,47.96030560612186,283.01990623086544,0,0,0
13.853186443545184,36.41582868551805,46.05930941483936,230.53776752758364,0,0,0
13.852212056839141,25.978143941728263,44.252707446222,285.8390669814184,1,0,0
10.634489672124605,28.377804299322026,53.75586823709277,168.43220610538302,1,1,0
14.345670577229459,38.84452182206692,62.17922924777624,64.56126646976658,1,0,0
13.951522146068228,26.992072341596693,69.44013895117483,118.47590179706836,1,1,0
19.68878229161474,25.575252449966,50.94635026602073,85.62186008640421,0,1,0
13.340402318459693,34.573056329499636,65.63653628552163,173.24922404328873,0,0,0
18.50096578192978,29.995517139161684,49.14680668654709,150.26963380821314,0,1,0
12.282219009040489,25.899038274792005,53.899835516641005,63.281123480996094,1,1,1
11.989085103635517,21.942620739649232,66.97086376089047,234.45921640205046,0,0,0
14.01259129280841,29.113509541824346,66.90424081802868,89.19184821600544,0,1,0
14.66510367795349,26.632578755405298,49.74814994801481,172.3194120530906,0,1,0
10.242159871280808,25.34872906444796,67.3994591427899,252.81935100029597,0,0,0
13.120277175508836,26.6934223130479,64.62365758671528,260.98690137259825,0,1,0
14.672958197570301,32.423723440541885,61.33985163378557,234.6203225664375,0,0,0
17.666493219633512,34.864941793874095,55.40965274141338,159.79664851510483,0,0,0
17.605181887225854,34.53047895091607,65.43309140913715,84.60582739690545,0,1,0
17.52468138902138,26.9383326163033,55.61445291779877,269.4031430112557,0,0,0
12.697061462435634,28.273415187961596,63.59552004824569,63.06540610997748,1,1,1
13.03428698803437,22.855461685059474,68.90404455160909,265.8280763355445,0,0,0
10.90758349952859,35.82399183717325,53.43746378795429,192.36257327103652,1,0,0
14.51813038941784,28.55578766564949,60.68454305376676,167.19989208989853,0,0,0
11.68868229034599,28.93756838208035,55.55893469585398,278.64293293497394,1,1,0
17.2888330446089,31.240776088303857,56.73340276212083,261.0736392046612,1,1,0
19.382441996363358,20.699321378983473,46.146401018048806,131.0741154512146,1,1,0
11.133231348494297,22.098455645474562,63.270918865525346,75.24798800991938,1,1,1
11.927056535767896,38.05728323613264,61.57462775591349,249.8210571798062,0,0,0
12.464688672120378,23.039292014418827,53.652599688077906,156.30042852186673,0,1,0
17.366154660885154,27.493001780669964,53.49202449887352,239.47140012349297,1,1,0
14.519808015579487,37.14184482085615,49.367111434797486,198.9564816657275,1,1,0
12.862728244603503,36.76366871800025,56.54625610224211,188.2290560929905,1,0,0
12.936473343757028,34.305086613920025,44.67583419759054,258.7307209207215,1,1,0
15.949442528197848,39.07844334443732,49.917947308432595,208.54127990561528,0,0,0
16.588225569420057,38.940515584569816,61.63786089213183,58.794437164527366,1,1,1
17.03135111355676,20.768226178244085,43.586417546117204,157.00211702873503,1,0,0
17.16192318111495,36.98839503396341,53.95446167353691,128.12845461598414,0,1,0
14.892896962273142,21.41904506869452,58.962052007530254,97.66419789188384,0,0,0
13.992439818716536,25.06452049909487,60.72170744277169,215.1983957961832,1,1,0
17.22103709154355,26.56914385888907,64.80763499309474,223.15477671191087,1,0,0
18.013031298818056,25.119333197066307,40.93710694269423,66.31365880216273,1,0,0
15.000074001210827,34.26623033838542,68.3105013796561,145.0077460719652,0,1,0
12.491518315763834,34.52542324583344,60.89589382668804,206.04801323523412,0,1,0
18.333269798581497,38.13397485901087,52.544800406372694,196.61588583822333,0,1,0
14.873627036388912,33.591690384496545,64.67684891414936,58.22013079238505,0,0,0
13.40215048290364,36.34628718471526,49.07932545354654,174.9746227141722,0,1,0
11.316499572301218,22.977588005563582,51.101376725494134,178.22056579289455,0,0,0
10.486915929730982,21.05326489934663,61.077454958984546,111.42674463059876,1,0,0
11.977197765620609,24.179213013401167,50.49704645479138,256.57696794583643,1,1,0
10.83671988968184,35.758589337117776,41.09106855572735,271.7467851997493,0,0,0
15.522725849057405,28.322484757872047,58.464593100576636,276.9476016959919,1,1,0
11.691753888125387,27.095120088455378,40.54047123770339,253.27844763467493,1,0,0
18.345254311714243,36.59242302672145,61.636617527244034,157.47602472588073,1,1,0
16.969655398007408,21.435218425140974,45.03151887130852,255.8614891200035,1,1,0
17.66625769404742,37.03053978454224,42.655620824323115,239.4775789147228,0,0,0
16.185595292082304,29.428454838580436,67.56919956645469,277.45612936651895,0,1,0
10.63515358169828,22.798563064252118,61.944606888269526,210.2153479594607,1,1,0
13.068387650564311,25.090779888178368,61.876284102628745,124.86211449951084,1,0,0
15.59877595456815,33.6687375509613,41.519979692099945,142.30812479110156,1,1,0
18.57736803315698,38.44397074290098,54.14081532649759,141.69578991241423,0,0,0
10.924658234515073,33.08355416242914,61.54877405877947,61.528402854794045,0,0,0
17.61918197201706,27.524514856300314,46.25745322600897,147.90409868403611,0,0,0
18.273397549729804,21.00781182984845,42.6380848270985,52.92804165903701,1,1,1
13.627365151446643,24.47747499559422,51.756597926064835,209.8278207526272,0,1,0
12.768996288766658,32.692846717273255,67.3964388336426,187.82869549004744,1,0,0
11.975129695125897,38.47305970770056,63.01260325780149,56.354342285802446,0,0,0
15.859712658840653,28.125593332464845,41.69996421860299,220.19165333793802,0,1,0
19.72949629493536,20.7207794676051,63.857897304731424,294.6929876635583,1,0,0
13.008133618961175,37.75669866751771,52.25140954819664,217.23728151715534,1,0,0
10.287133843237994,22.91776882007343,49.08048971460846,258.93853215869893,0,1,0
12.785020921212801,37.91696745384553,64.03964090219856,280.11813253898947,0,0,0
13.572541710696726,35.36735257797228,56.6138266351519,220.24271100251661,0,0,0
18.27724898902556,25.8056070715904,42.206616398924155,224.20562958624657,0,1,0
13.69838293670928,31.838583502323225,41.73008534796796,188.3967317846787,0,0,0
16.162622033110917,29.95507834779007,57.429054311186434,249.16170126775125,1,1,0
11.095580211893415,32.139570915768665,56.00482600667556,213.6636601461134,0,1,0
14.80015289488858,34.51918839951284,59.0452567541235,173.74745439473892,0,0,0
19.6096958588077,27.88480918038063,62.67159651159653,129.24591282703193,0,0,0
14.091129279763251,39.07128978791913,40.38345023748578,170.87951511407994,1,1,0
11.43768735248623,27.860696534806497,49.055760995785135,218.18739710859444,0,1,0
16.91567023345439,20.66699018602324,59.87031824748506,175.11175410596974,1,1,0
19.45148650591845,34.93412693907361,46.1212625932483,59.25002251438601,0,1,0
16.360857346817525,27.811324074372568,65.69143369335852,80.40820908681954,0,0,0
15.469979464350018,28.436617743285048,47.75740206443578,92.30135352072458,0,0,0
18.50346188968949,35.1852245643136,40.98139619079063,149.7143092192666,0,1,0
10.270064679581756,24.30811396948828,69.31044162019802,154.61836988524308,1,1,0
13.1038229170635,34.25038587089082,45.503757818579544,162.06598434789407,1,0,0
15.74794732773541,37.49367304024257,49.59669043331908,153.5329730690619,0,0,0
13.383608260590625,33.55232346268761,46.078264056785,69.30134135328272,0,1,0
15.919809109532189,34.224490849290945,41.877416233753934,89.0469169022075,1,0,0
17.444094366159213,22.285820233162262,50.02855285463535,110.28489743067135,0,0,0
17.60634154446792,37.44852493795075,48.50562644442865,228.41430266156732,0,0,0
19.747780715026437,39.10353613761215,66.131543677802,213.60866464402608,0,1,0
18.89338968564759,36.68337109732707,49.61465767105896,257.53216046567144,0,1,0
15.419628360636295,29.8249878693247,47.18027557480587,275.82952058757905,1,1,0
10.583854625274888,35.00910715434651,48.8774125508601,176.34640813602908,1,0,0
15.451325084212307,27.075219267190963,40.87421846268525,137.6711090886056,1,0,0
16.87221870347479,35.882288628433,41.37156957237145,158.48576873225193,0,0,0
13.96069185432704,31.381151414152587,58.749650045964785,150.1267774838831,1,1,0
18.942658168853498,28.432632201202996,65.7207717044272,227.90185602281878,1,0,0
16.6060918519954,31.264542924371703,43.87955906136189,146.95406640241285,1,0,0
17.77473478298895,38.407152363117916,40.82685687837003,255.67834375437997,0,0,0
10.296412719354374,34.95575336850433,65.80085484062866,131.9472680735687,0,0,0
14.4080156166705,29.29154195304794,67.59084129599695,110.3905334208715,1,0,0
11.42286896448859,37.361202329286165,43.87439229105024,101.06037078882969,0,0,0
17.10178021671183,30.452753234914773,52.153955460418054,293.1064087701133,0,1,0
15.198977968335965,36.25544041385153,65.1611763065405,103.25428380380333,1,1,0
12.383634309765753,36.783507722075925,43.66845254131826,260.8197565368276,1,1,0
17.623418188261024,23.53298808528514,52.66566722116268,154.86463670610718,1,1,0
10.917543440828219,29.134815567752625,41.82459053310214,216.48604227641954,0,0,0
14.230080364501323,21.976633759846102,46.60827003218189,169.54251162170357,1,0,0
11.361662766533945,22.106668686468684,60.226693809125116,108.86744050656587,1,0,0
16.67974712869327,38.058435512112176,56.72307923327192,161.81934875835313,0,1,0
18.842034142649666,32.001263483155924,61.39861812896428,131.85735499673345,1,0,0
19.772446089071614,29.92852827468996,67.13518681418242,66.63873880312669,1,1,1
15.438537638318929,38.350345885288164,65.4998754680878,98.20110894725185,0,1,0
15.214455147800544,23.199139442220172,65.55563509676476,111.42781381983514,0,1,0
11.744555229270343,38.09006050494028,60.2361511452411,134.05949291998058,0,1,0
18.82271307828092,31.968097673522575,52.7223071453474,104.94422458227335,1,1,0
15.352115306419972,36.378378044586555,67.58541375094349,241.96162478536502,1,0,0
11.489500944881291,38.742579333817694,40.52155943665223,140.21310278321806,0,0,0
17.904111735945783,38.39624243092578,52.869899909935555,201.27648783227812,1,0,0
12.70284258191668,34.81950033374485,50.25225632011578,191.81045435964938,1,0,0
12.588382692624487,34.41660011576687,58.34565800443207,201.86509221390605,1,0,0
19.14476978926858,37.71984484970204,56.68027250614775,263.81584822268314,1,1,0
13.262615064448184,35.74357653520293,59.382485665876494,121.68312867903649,1,1,0
17.68973250169976,29.242585010173137,58.86375830419354,216.70258911328085,0,1,0
13.888636072972997,36.60323299452918,68.29784481026793,246.6943211369176,1,0,0
17.252058178632502,26.253710334999887,59.96209163836713,81.05393858907735,1,0,1
19.09024885237636,31.309693430500147,65.45541857668294,256.2760468621839,0,1,0
19.233006031263976,27.38431260852375,46.557487091191284,236.64433837570118,0,1,0
15.782876873005064,38.18208245050154,52.07931902435179,129.35251097539725,1,1,0
11.42146893283034,38.43376059457663,69.44678612411363,202.72600237666893,0,1,0
10.415584167845324,30.96611457477315,52.46300013203785,60.190031257246346,1,1,1
12.903661669766352,22.88338027544209,44.222648085018335,217.88702420923698,0,1,0
18.78251995816833,22.81156723394117,45.56233139067926,219.20627392059964,1,1,0
13.313938625931227,28.114465899484657,47.36659739242335,200.3325844331763,1,0,0
16.683741533110755,34.93134185986114,48.27970257726994,68.96984073382266,1,1,1
13.977065563539568,29.786660654396044,63.50481096698016,111.12483185502781,1,0,0
12.5463618384161,20.59651931914693,65.58521070029077,235.3557093710964,0,1,0
15.438766489735816,22.19072577391701,50.58708053095821,81.12411226039565,0,0,0
11.718286182565778,25.592413998029983,53.305686278775156,111.1707965573496,0,0,0
15.1845929905382,22.01058246780333,69.4879317647938,151.85087879939255,0,0,0
15.641018558056476,38.14262996001179,43.69023276014199,72.4449076309861,1,1,1
19.396018071801976,27.781735194017283,58.65056653334163,205.32119510833576,1,0,0
13.864532647935121,23.320880148662198,68.40402459091169,104.63702924154757,0,0,0
13.25806698273551,34.692645116186895,43.29149338064426,277.7861550943652,1,1,0
12.59890040261102,28.78990895579066,67.03450800834037,90.89855405048411,1,0,0
14.425746507320216,34.1833227234555,45.948832236732926,127.07424636160958,0,0,0
14.636120291282374,36.673215190026355,43.24831975871935,133.54483604779887,0,1,0
17.497597940971737,36.22884702854694,68.4580938024736,251.59023631506903,0,1,0
11.901658038444985,27.45524464956697,56.412366794539125,241.29490956250044,0,1,0
12.578077481195756,34.72590823813579,66.8299382672644,217.2848667152021,0,0,0
17.459247433433504,39.12232146093481,41.730293638546364,293.6523429621082,1,1,0
14.486927737971326,28.20350593937479,48.10711248953132,115.19802430612559,0,1,0
15.157523784351088,25.762301516902347,50.29273815295576,89.81507381574836,0,0,0
11.516288177640769,22.401677797426615,62.43722717666836,61.32625993105487,0,0,0
17.359641756400585,21.692415321395174,57.278169895271915,271.1277970632873,0,0,0
14.91391928473658,25.504723692019507,61.063576536058015,182.58291901908433,1,1,0
17.820354601040137,31.72120531095765,65.88779281662127,265.44432581609385,1,0,0
14.574717976496459,25.055291576042936,43.50634053019904,59.48446541167908,1,0,1
11.295021469986116,27.594495379640705,40.765121506962956,90.6492258446803,1,0,0
18.355806865136323,27.802281968429646,43.96448767021665,197.53210972857005,0,1,0
15.072921163259611,35.85160195083917,57.47064037142766,278.32819616834746,1,1,0
19.09238503196179,25.329591738218276,51.208538755274255,229.06604553545708,0,1,0
11.57949549099745,37.65833999281371,42.5757169561857,289.8361316158007,1,1,0
11.009188127544242,26.2062698068555,68.7054651541797,196.1323063950877,0,0,0
18.3351064007322,34.06985097726262,67.07510481801884,65.79851809359688,0,0,0
19.188303809978258,28.19512357858842,55.92864798257868,266.65573054084894,0,1,0
12.935369669414078,32.105422619108694,42.08237827356159,231.44503459234386,1,1,0
18.48976949623504,31.91552213491071,54.5339524638435,212.10923047427326,1,0,0
17.327686362339634,36.51058167884021,43.84826871942502,151.29858118513695,1,0,0
17.268416605894693,25.13877073610416,43.98644794447809,107.27789306922801,0,1,0
19.709205614361633,35.293485143001476,47.5063527381595,286.35447408926484,0,0,0
19.11740499894993,28.035385939190597,53.93411859169081,287.22716098200385,0,0,0
16.43041795218987,31.952523529071797,66.29991918840643,247.59728552449587,0,1,0
16.599936728682334,33.822811171842766,56.80551434051074,192.97696022189666,0,1,0
11.112882629249233,28.04894728126649,55.80080760083082,210.69464840675886,0,0,0
12.764347151836121,33.92690777883432,67.88403405045733,176.98280279964618,0,0,0
19.397402430873132,36.01379524830584,62.8362168867485,87.9813145536412,1,1,1
19.87840083705865,36.18703574991827,61.26588827984838,232.13542578740402,0,1,0
12.832545807099761,36.26109059901341,57.53267545026484,170.82942146644515,0,0,0
10.2642845203675,32.2804128610519,51.27873182245777,79.35265416263914,1,1,1
14.762810839223995,36.32198647179362,56.369939919949424,107.31183398277572,0,1,0
19.28417859233919,28.322995991361932,51.327912795596035,284.0000150040681,1,1,0
13.208943659388135,39.38458574628734,65.37947934557218,203.2848697328675,0,0,0
19.642110636282922,27.44425860711637,55.207969639051,85.36621183439924,1,1,1
14.022951067069355,39.22922263095033,41.390845009924334,216.76318921836514,1,0,0
14.061987648886266,35.494949533842416,46.42041982929143,131.43149069569435,1,0,0
11.17433657013032,22.242361599153003,65.17240056220827,257.4762973333519,0,0,0
10.703017110543641,37.02021481971104,66.04453370385554,167.06530965098636,0,0,0
13.49319171846624,38.910139920612224,57.08571771796775,254.2141018422014,1,1,0
13.563078011698254,21.316572165489966,61.740488898951334,139.14853622148453,0,0,0
11.485328791861043,28.89186030990771,56.0997951829657,246.20908379148625,0,1,0
11.499153058957695,37.749040401757256,57.66452742888053,231.45730441361462,1,1,0
13.743224869825804,30.314179105093082,41.5774728823851,99.65800704464462,0,0,0
18.431872135454192,24.368056469630314,62.89879330266781,141.78762424673667,0,0,0
10.621887182725926,39.367252230813875,41.761213231340164,280.6429327329674,1,0,0
18.3384697375677,35.86714061440751,42.398439067708146,294.1554088846046,1,1,0
18.207267403348787,23.291174519361267,68.36010429328869,200.1751700163195,0,0,0
11.799149871219017,28.03150606848945,53.541907949136416,120.24459258949567,1,0,0
11.610661426317538,26.5938656568839,49.20132760492213,278.84434605210447,1,1,0
15.656103348863411,26.50693389803492,67.65470922486548,71.10378334439652,1,0,0
14.375826732406917,25.097194965245027,68.54801142825558,231.340714520902,1,0,0
13.786960617693689,28.58785557245721,61.685762122855955,83.3638509389776,1,1,1
14.222963852826048,29.642186107037595,66.13515674220575,104.44892384971598,1,1,0
19.860241830573216,34.89652872455158,65.9702942123471,143.5285135060602,0,0,0
11.645193851070339,34.025090510780856,64.32776876040954,217.53098646284428,0,1,0
17.613845964677594,30.78511150775197,54.26536944368236,181.47102256776896,1,0,0
13.035678386011847,35.44567569156828,53.909806913481376,69.23694159735504,0,1,0
14.148603340576152,30.421973216605508,60.61088556457162,263.1379842268224,0,1,0
15.536090166908995,26.43642987045703,41.9053640471109,96.27467460038565,0,1,0
17.98227173571143,24.074515661957623,65.76163787317608,256.4523102682987,0,1,0
12.927640892384554,21.13230855798542,50.378285916177774,158.7814455111211,1,1,0
13.39819854745505,28.45180245949747,63.1615666940818,172.30753075962602,0,0,0
11.991757918120726,29.112357237708412,44.537270805891836,59.50597623248669,0,0,0
19.763034090420305,22.170591830371183,46.00707964752709,224.768583119413,0,0,0
17.253836421843673,29.267068207881696,53.15145360881328,283.0577868369492,0,1,0
15.609230476703278,22.03630582898702,41.604356269067225,128.05646618179122,0,1,0
10.51105037238635,26.31982093825848,64.87194226864322,272.26977777065974,1,1,0
15.240853441197533,39.192722205287325,53.50748949220896,178.1003255150173,1,0,0
16.52994560941844,23.03956846748816,64.30296164602764,234.4455456789293,1,0,0
17.894446534411102,22.916626829314808,57.882200379569575,174.9321108325144,0,1,0
15.77087351664645,35.16001197895967,59.52682158150577,60.92124760661363,0,1,0
15.109725028546226,38.60347174433244,66.69153180037887,82.84578789821643,0,1,0
16.87874285325944,33.47588455350339,69.04247917997799,109.45788086655776,1,1,0
11.30448632041967,29.736960095125752,67.51081317056214,105.20770931552354,0,0,0
14.369328096688111,33.45988344327242,52.50993501744442,207.60913181882916,1,1,0
10.596962207080884,29.444639014916326,62.13941027831355,285.5136071383727,1,1,0
18.913587272084186,28.125927593052733,48.881048656136954,94.4684441768392,0,1,0
13.549522135488427,21.779803366039545,47.28695646249449,210.5093295938811,1,0,0
13.107642164954571,28.600070253241825,59.44065568201368,295.10498795187857,1,1,0
11.156987471601285,24.586772111545606,55.89438095020957,250.64259536585274,0,0,0
18.23433539444065,36.04862816804442,59.33333741537304,249.36589166945163,1,0,0
19.589499183658873,38.999707554438075,63.88581332437586,200.92863362564145,0,0,0
19.45804904878629,26.26907755052573,63.38023375248955,218.10965076417364,0,1,0
16.140433242528697,25.56223883388386,49.658024473890215,94.9087752088027,1,1,1
13.075308150791896,33.032607510398606,45.5514797309517,269.1625187010142,1,1,0
14.001403638148568,38.591292995430045,49.953991004333055,117.32348154514293,0,0,0
10.889372691980338,28.3989632180951,58.37369341182753,146.98932989712705,1,1,0
18.386517144418526,27.629765803474996,52.5696598896598,153.3164259179562,0,0,0
12.033637243765307,35.44797879756322,64.56840501729776,176.49102434607482,1,1,0
14.265069593208695,24.283770683368807,56.93009894704842,153.7921730371963,0,0,0
16.75472025237895,33.645321093729,57.4071357573545,71.49166635200224,0,0,0
17.660503915069434,25.4525504388235,68.0058664227139,176.45021995561808,1,0,0
15.446043230653975,26.095121797941715,40.5845648841198,284.80386241898486,1,1,0
